Actual_Close,Predicted_Close
48.70500183105469,26.233018838508023
48.55250167846679,17.26622694886445
47.74499893188476,31.880596907742436
47.47750091552734,37.41404776050879
47.572498321533196,31.3304582001101
50.37499999999999,40.20253474612642
51.8474998474121,19.82439277751269
51.99750137329101,33.31552394604895
52.26750183105468,39.12667940022933
51.77750015258789,35.2150392034405
51.8125,28.07232188470122
52.220001220703125,34.68787110883617
51.88249969482422,27.101217164582536
52.217498779296875,33.7055501886795
52.43749999999999,33.290476057194326
52.560001373291016,40.48889456784531
53.33000183105469,22.314455406995005
54.39500045776367,38.65280588006808
53.8650016784668,31.0966606846181
53.759998321533196,34.400178159789455
53.76250076293945,30.55738045448644
53.872501373291016,36.99938506490411
54.040000915527344,40.31998877436539
54.485000610351555,35.56890471647527
54.92499923706054,30.991866905623475
55.744998931884766,33.118909365630685
56.25749969482422,31.42850620027668
56.90750122070312,32.31703420414601
57.0900001525879,37.57375619834968
56.717498779296875,34.03001936533206
55.77500152587891,26.362159849926677
55.32500076293945,33.47235705593194
54.582500457763665,28.60862531671287
55.96250152587891,31.02936815864956
55.267501831054695,29.442373942729965
56.602500915527344,33.793956657082504
55.95999908447266,44.47521011903541
54.470001220703125,39.7866546476754
54.560001373291016,31.564080497395423
54.59249877929688,36.9859040017536
55.00749969482421,35.0838267894662
54.41500091552735,41.19954655831647
55.19749832153321,34.993152846999074
55.547500610351555,42.36344210295157
55.10499954223632,32.5418668805646
56.237499237060554,19.239363653244737
56.435001373291016,43.848197751009415
56.814998626708984,38.893662026402524
57.31999969482422,41.69596013784802
58.017501831054695,38.819890451439555
56.99750137329101,40.226577510542405
56.07249832153321,38.87416066033691
55.94250106811523,29.895479294584554
56.717498779296875,34.48873887548353
54.09000015258788,36.82584117214778
53.61249923706055,30.858519865204393
55.5275001525879,38.44407795795131
54.3400001525879,31.824094983394815
55.53749847412109,27.67176584534505
55.29750061035156,47.87104570918115
54.005001068115234,45.76545495231698
54.82749938964844,37.95478896659811
55.162498474121094,32.243435918503835
55.682498931884766,34.88877682550973
53.772499084472656,25.703603729216887
54.950000762939446,30.0496355180417
54.075000762939446,35.049533392897686
53.060001373291016,35.030036653444
53.32500076293945,29.074631959083078
54.71500015258789,37.919447158339175
55.555000305175774,33.13246007627402
51.86999893188476,38.65675728130323
50.39749908447265,30.5589085060806
50.942501068115234,35.661883977342875
52.48749923706055,29.87769685057655
52.122501373291016,34.21288080961501
51.11750030517578,29.21471216776132
48.54249954223633,29.174954760259222
48.05749893188476,31.24436824582962
46.700000762939446,32.329922209595374
47.852500915527344,18.684614640069018
48.38249969482422,27.99521844868639
46.46500015258789,29.91019126458461
44.244998931884766,30.401813074466112
44.19499969482421,45.68715540264078
43.0724983215332,21.33116087553767
43.654998779296875,29.52293470242942
43.560001373291016,23.204995812884956
45.235000610351555,21.431907460067716
44.88750076293946,38.54343270122023
44.645000457763665,21.771948579803205
46.20500183105469,33.667824236172066
44.17250061035156,32.18988950392648
43.680000305175774,25.282517270444803
42.12250137329102,29.058958007251576
42.40000152587891,36.88064982539043
42.157501220703125,36.65038656054399
42.275001525878906,28.82585608588606
42.73749923706054,30.67270402636655
41.36999893188476,31.746457924354747
40.98500061035156,29.17644398205496
41.517501831054695,20.977244686524905
40.22249984741211,26.414668492809824
39.20750045776368,25.771855030051142
37.68249893188477,21.937356052863322
36.707500457763665,24.48767296748679
39.29249954223632,17.4927006258957
39.03749847412109,21.960837516434015
39.05749893188477,28.32614647741453
39.435001373291016,34.00856574140987
39.47999954223632,23.39327827207255
35.54750061035156,22.619728659316948
37.06499862670898,23.34183941465261
36.982498168945305,29.022190078491473
37.68749999999999,22.183572276220122
38.32749938964844,32.91783136187945
38.450000762939446,34.31096356700503
38.0724983215332,19.57505410273833
37.49999999999999,21.289994669843555
38.267501831054695,28.053020051877798
38.73500061035156,21.975887309925238
38.96500015258788,26.483267267518023
39.20500183105468,24.20552860673787
38.32500076293945,27.970196285791193
38.47999954223633,27.683602454267078
38.174999237060554,19.161306100460354
39.439998626708984,26.564518336880994
39.07500076293945,27.134766191614602
38.66999816894531,23.977698207935603
41.3125,36.96979608542725
41.610000610351555,31.4635886799796
41.63000106811524,23.681828845540718
42.81249999999999,26.115893037686135
43.54499816894531,27.168564801446756
43.560001373291016,29.31615402868214
42.73500061035157,24.10457834696642
42.602500915527344,25.363662615746964
42.35749816894531,29.991456025528564
42.7224998474121,22.95130742038783
42.54499816894531,29.793599496656487
42.70000076293945,30.002666776670335
42.60499954223633,28.96684545047754
42.73249816894532,34.4925178731983
43.00749969482421,24.265402350436112
42.76499938964844,33.681005776803545
43.24250030517579,31.113233577837192
43.557498931884766,31.419474261034033
43.582500457763665,36.24820775787886
43.71749877929689,22.624481373830058
43.28749847412109,28.374772396480935
43.74250030517578,26.811892050680687
43.962501525878906,25.236655402852328
43.88249969482422,34.76216386584688
43.630001068115234,37.08986194951095
43.125,25.62920591226158
43.22750091552735,34.04319456668925
44.72499847412109,26.855433903391408
45.22750091552734,30.54446978816649
45.4275016784668,36.406428283893604
45.93249893188477,39.80965196768017
46.52999877929688,32.1178346701811
47.005001068115234,21.151670729093297
46.63249969482422,29.048184277632387
47.04000091552735,32.89450683767808
48.77249908447266,25.067052102589432
47.76250076293945,38.09361106550152
47.18500137329101,35.4104933633432
46.697498321533196,24.966658158411043
47.117500305175774,25.654250634235538
47.18000030517578,37.20962096595294
47.48749923706055,31.984868167254657
47.81000137329102,32.104294901863184
48.50500106811524,30.58118624789399
48.8375015258789,28.132561097180126
48.92250061035157,32.30935432649778
49.25000000000001,32.690638391032955
50.0250015258789,34.72977529367553
49.87499999999999,33.22389748114557
50.154998779296875,30.609598507342135
49.73749923706055,36.56710580972966
49.71749877929688,34.69357043822401
49.80749893188476,36.88328945057893
49.8125,24.74139767793606
50.782501220703125,41.67722275322857
50.96500015258788,37.45429067703462
51.13249969482422,40.659306002106085
51.86999893188476,36.77654239620469
51.790000915527344,31.287134342841988
51.319999694824226,38.20267122956682
51.07500076293946,26.784271401529832
51.15250015258788,27.40477221565303
50.16749954223633,41.89408208771683
52.630001068115234,34.61312488487283
52.28749847412109,27.242432982114448
52.9375,37.62770006926182
52.11999893188477,32.602110572746476
50.7150001525879,29.410016251497037
50.72499847412109,37.06696183402892
50.18000030517578,28.595077078769084
49.29499816894532,28.66611784851799
46.430000305175774,37.607864848902686
47.165000915527344,28.64801939342486
47.72999954223632,26.235131659915645
47.52000045776367,33.77738155105753
47.25,31.67768054751369
45.772499084472656,30.634961074359204
46.650001525878906,18.39613674268834
45.69499969482422,30.238483785051894
44.915000915527344,28.540697420185932
44.74250030517578,34.780886614618986
44.55749893188477,40.85184631283492
44.34500122070312,26.049689256602818
44.57500076293945,35.62942721331151
43.767501831054695,31.96882827011606
43.32500076293946,27.041969913130853
44.90999984741211,30.485522970310306
45.6349983215332,39.91694539243968
46.30500030517578,28.51626199240446
47.53749847412108,30.646508812823004
48.14500045776368,41.26340212007131
48.70249938964844,33.3214613512539
48.54750061035156,26.760265738450045
48.53749847412108,26.422264250489164
48.185001373291016,41.65541484245352
48.47249984741211,30.732392861362978
49.61249923706054,33.66122209702672
49.467498779296875,29.813276464677752
49.865001678466804,26.847480155786258
49.69499969482421,26.909469898304685
49.64500045776367,31.455046477683993
48.892501831054695,31.020077960038044
49.950000762939446,42.810306476647256
49.93500137329101,36.56343623242867
49.47999954223633,36.13232328304755
50.38750076293946,33.100051771266564
50.682498931884766,31.25297924603478
51.102500915527344,37.68355434723857
51.05749893188477,38.29607319817097
50.005001068115234,40.377763772261105
50.31000137329101,35.45380983394246
50.80749893188476,29.363955020690277
50.4375,37.97856747266167
50.825000762939446,39.48556126547131
51.30250167846679,24.927933852106055
51.125,23.80251700871624
50.837501525878906,37.36080787612785
51.41500091552734,28.486791294988702
50.64749908447266,36.91636503363707
51.80500030517578,25.405400464165684
52.20999908447266,37.32142319549637
52.16749954223633,39.78537714310511
51.75500106811524,29.748647735627912
51.93500137329102,36.22475773733413
52.41999816894531,29.534885404613643
52.194999694824226,37.96219223771827
53.2599983215332,38.13468619428221
52.107498168945305,31.335845986876073
51.005001068115234,29.298242744509604
48.33499908447265,29.06864396004181
49.25000000000001,28.601476180476972
49.7599983215332,31.101516334887627
50.85749816894531,32.92468524676085
50.247501373291016,35.319069446235204
50.11999893188476,37.71214136066659
52.24250030517578,18.82508414719816
50.6875,37.03387865400525
50.435001373291016,40.91474194188007
51.625,31.05004695393626
52.587501525878906,28.66207761716958
52.59000015258789,35.4745343811311
53.15999984741211,44.76971404498932
53.115001678466804,37.54005695445706
50.6599998474121,36.35370407453034
51.622501373291016,29.61556500338207
51.040000915527344,36.74977444229457
51.38249969482422,28.342642158503875
52.25249862670897,24.661773735086516
52.18500137329101,35.484647421528756
51.424999237060554,38.82073266836436
52.29750061035156,40.53673360323917
53.31999969482421,40.10172256421781
53.31499862670898,34.3182323935325
53.54249954223633,34.20013291526798
54.174999237060554,36.71145986381178
55.89749908447265,32.82893520757191
55.772499084472656,40.97152840553925
54.68749999999999,38.224997974904504
54.974998474121094,41.52815584377703
55.17499923706055,38.98724809999799
55.69250106811524,35.429971924605574
55.2400016784668,34.568712210058045
54.43249893188476,34.53592945976043
54.680000305175774,29.63098406649985
54.41999816894532,35.40247451703078
55.25749969482422,22.15622475571743
54.97249984741211,34.381580896262456
54.70500183105469,36.18607970239408
55.99250030517578,34.48435520030467
56.14749908447266,41.28793309751251
54.74000167846679,32.56309018620707
55.20500183105469,39.08069731884295
56.75249862670898,25.596682056060704
56.76499938964843,36.00342132523798
56.09999847412108,43.3938342947279
56.75749969482421,29.17220851800463
57.52249908447266,31.474990146338076
59.052501678466804,40.910298207552614
58.96749877929688,37.961764447331525
58.83000183105469,33.35083846839232
58.59249877929689,37.86692817831102
58.819999694824226,40.08918256114993
59.102500915527344,33.31942895009822
60.12749862670898,42.16564877723879
59.99000167846679,39.286817928108945
60.79499816894532,25.751093062814522
60.89500045776367,44.335360445777034
61.64500045776368,35.48893571109178
62.26250076293945,31.38054674683214
60.8224983215332,40.28086453198201
60.81499862670898,44.489703339688745
62.18999862670897,54.978904468633075
63.955001831054695,43.65823944357829
64.375,49.25754516088209
64.28250122070312,31.102590963315155
64.30999755859375,40.07364490784121
64.85749816894531,41.75746868353411
65.03500366210938,43.353060866645535
65.55000305175781,47.62121737662353
65.48999786376953,47.83238880094474
66.11750030517578,38.607770042410905
65.66000366210938,29.915901950818974
66.44000244140625,47.267866056226254
66.7750015258789,45.085627986264605
66.57250213623047,47.74078218698068
65.79750061035156,52.14798695644454
65.50250244140625,44.001036042625834
65.44499969482422,42.590069742682786
66.59249877929688,44.60492166338425
66.07250213623047,47.996726237591744
66.95999908447266,44.72504998988883
66.8125,43.856600708926464
66.04000091552734,45.90141678873891
64.86250305175781,50.55496529729345
65.43499755859375,38.893798617203366
66.3949966430664,52.996215140732716
67.67749786376953,40.185838336926004
66.7300033569336,42.81132650838739
67.12000274658203,38.46200291892519
67.69249725341797,35.6584408084926
67.86499786376953,39.51714147999016
68.7874984741211,44.540602890967335
69.96499633789062,43.33901509119881
70.10250091552734,44.092511388126354
69.93499755859375,45.632631754866104
70.00499725341797,39.02671277728055
69.86000061035156,45.116674180577824
71.0,41.93329352400552
71.06749725341797,37.91746563904265
72.47750091552734,40.04082101109235
72.44999694824219,34.66013801231985
72.87999725341797,52.37310009075484
73.4124984741211,49.421770950174164
75.0875015258789,45.00326017592129
74.35749816894531,44.88338263912088
74.94999694824219,49.72208821005906
74.59750366210938,47.91345666912122
75.79750061035156,49.59963782675401
77.40750122070312,49.067231229796164
77.5824966430664,52.27264530514608
79.23999786376953,42.24668886161046
78.16999816894531,41.801888066975145
77.83499908447266,46.68200964918548
78.80999755859375,49.905490077955896
79.68250274658203,58.31365518107591
79.14250183105469,53.955457451862834
79.42500305175781,45.45148027439603
79.80750274658203,50.79316250677102
79.57749938964844,59.589509419630396
77.23750305175781,59.13589404353681
79.42250061035156,58.08676612572228
81.08499908447266,49.983301873934344
80.96749877929688,55.560521051789216
77.37750244140625,51.32679220888506
77.16500091552734,51.19749742016595
79.7125015258789,42.404466532462486
80.36250305175781,55.994104729548624
81.30249786376953,49.99886404216263
80.00749969482422,55.933201348076956
80.38749694824219,47.44008825081516
79.90249633789062,49.63230107748036
81.80000305175781,54.24331069410636
81.21749877929688,53.26381290561371
81.23750305175781,53.41651500343778
79.75,51.332094996516766
80.90499877929688,52.478884842303515
80.07499694824219,44.49397785670741
78.26249694824219,52.77501375262312
74.54499816894531,59.38809776665546
72.0199966430664,42.97608236763328
73.1624984741211,47.2365180167996
68.37999725341797,44.079230874030394
68.33999633789062,28.743781449981352
74.70249938964844,40.84368158065951
72.33000183105469,47.1755482535204
75.68499755859375,41.786701982226646
73.2300033569336,53.99200531876686
72.25749969482422,47.00670049294442
66.5425033569336,41.55210726044168
71.33499908447266,51.06944262473954
68.85749816894531,39.894203566491036
62.05749893188476,35.80875199854698
69.49250030517578,45.19756812213761
60.5525016784668,42.1733529607951
63.21500015258789,44.678668561901816
61.66749954223633,31.88894337169123
61.19499969482421,40.120865810721654
57.310001373291016,36.05764574689656
56.09249877929689,36.92340642893957
61.72000122070313,32.79436430074054
61.38000106811524,36.81921143545319
64.61000061035156,49.65299781556754
61.935001373291016,40.93406956290105
63.70249938964843,40.975006452827316
63.5724983215332,33.79389413378457
60.227500915527344,39.70814921954501
61.23249816894532,39.91303613173049
60.35250091552735,42.03320644008778
65.61750030517578,39.89712425590787
64.85749816894531,39.943887185221215
66.51750183105469,36.69116110209766
66.99749755859375,34.8817442275071
68.3125,41.91409980791069
71.76249694824219,34.83394442957043
71.10749816894531,46.81651997098121
71.67250061035156,50.904886424550355
70.69999694824219,44.092078577019294
69.23249816894531,40.32433613885461
67.09249877929688,48.14992681360704
69.0250015258789,36.87044153945862
68.75749969482422,41.69829984525463
70.74250030517578,43.925421907533234
70.7925033569336,48.305308227922254
69.6449966430664,55.17346961761235
71.93250274658203,47.485144526428705
73.44999694824219,44.68890929659987
72.26750183105469,50.07327087488615
73.29000091552734,47.12447863098247
74.38999938964844,45.948533631900574
75.15750122070312,57.90740285122967
75.93499755859375,41.18324715936485
77.53250122070312,48.51154718231298
78.75250244140625,47.68797054733526
77.85250091552734,46.849500753903754
76.9124984741211,48.372865229010166
77.38500213623047,51.68854016870497
76.92749786376953,48.42261937734407
78.73999786376953,50.789526774599004
78.28500366210938,49.02768515706894
79.80750274658203,42.20135065568436
79.2125015258789,48.926095392334325
79.72250366210938,42.401967224281954
79.18250274658203,42.531779663366024
79.52749633789062,49.9635142844101
79.5625,50.58394069336292
79.48500061035156,49.83646598402867
80.4625015258789,51.09280662263478
80.83499908447266,54.997647576836556
81.27999877929688,53.76013721603265
80.58000183105469,48.2678658698936
82.875,49.026064711135525
83.36499786376953,43.50036578563141
85.99749755859375,52.50934457956346
88.20999908447266,60.06814102458014
83.9749984741211,54.686146642649184
84.69999694824219,59.20256705019389
85.74749755859375,48.79356192594029
88.0199966430664,52.85465254564041
87.89749908447266,58.18743613642532
87.93250274658203,52.13806405265332
87.43000030517578,50.11197499520219
89.71749877929688,54.30564566394644
91.63249969482422,54.74563192831758
90.01499938964844,60.1239733248504
91.20999908447266,63.234377857098565
88.40750122070312,55.57550457475532
90.44499969482422,66.22038053534493
91.1999969482422,60.86486752376598
91.02749633789062,59.39737447432651
91.02749633789062,59.24316501097192
93.4625015258789,57.10752161919486
93.17250061035156,60.86126382493726
95.34249877929688,53.452747390389135
95.75250244140624,59.40734345851073
95.91999816894533,60.16605954011619
95.47750091552734,64.46788549544121
97.05750274658205,61.27635899699477
97.7249984741211,46.428492875055404
96.52249908447266,65.70859138360835
96.32749938964844,64.76934599416376
98.35749816894533,61.921143857983125
97.0,57.825326355474914
97.27249908447266,62.45542529141222
92.84500122070312,55.93663124688815
92.61499786376952,62.6989550684827
94.80999755859376,59.87709297971147
93.25250244140624,57.22091580185039
95.04000091552734,64.27558669914993
96.19000244140624,63.03153936276572
106.26000213623048,69.49180771985145
108.9375,69.48257661995511
109.66500091552734,60.09353036619735
110.0625,57.17268773909428
113.90249633789062,73.10128467236798
111.1125030517578,71.76994590031816
112.72750091552734,71.73046227597607
109.375,68.44727604352406
113.01000213623048,72.19654615263154
115.01000213623048,71.56521604126655
114.90750122070312,69.24480060977497
114.60749816894533,76.84654819095572
115.5625,69.11621550804769
115.7074966430664,61.43444610060508
118.27500152587889,69.5107531468314
124.37000274658206,76.54773523934136
125.85749816894533,73.20094004263181
124.8249969482422,75.23483972034813
126.52249908447264,78.13901484106299
125.01000213623048,64.621752416052
124.80750274658205,87.19472228343375
129.0399932861328,79.0638937855386
134.17999267578125,80.85170030638429
131.39999389648438,89.80060668271669
120.87999725341795,80.22220532823316
120.95999908447266,70.76789278614712
112.81999969482422,72.41626154363841
117.31999969482422,63.86828516274081
113.48999786376952,68.12114821930652
112.0,79.46090032066458
115.36000061035156,68.59453792187388
115.54000091552734,70.32807885126928
112.12999725341795,76.14242222154826
110.33999633789062,70.34168560452832
106.83999633789062,60.927784622182635
110.08000183105467,72.81859447832736
111.80999755859376,64.23932470502973
107.12000274658205,69.44080780929853
108.22000122070312,76.12749131658485
112.27999877929688,68.2273312231597
114.95999908447266,68.88257964420725
114.08999633789062,71.10808946169887
115.80999755859376,76.85824113186548
116.79000091552734,69.6580773828468
113.0199966430664,72.42975932359278
116.5,63.555045214432
113.16000366210938,77.90441704146924
115.08000183105467,70.74818139983897
114.97000122070312,78.64725237461693
116.97000122070312,72.76553998854767
124.4000015258789,81.55689013050687
121.0999984741211,81.60165274645686
121.19000244140624,73.88496286640235
120.70999908447267,81.69871200574185
119.01999664306642,71.26259323263895
115.9800033569336,81.94107803590065
117.5100021362305,79.53156913431157
116.87000274658205,72.3410724679387
115.75,70.6058360066518
115.04000091552734,64.36384661462138
115.0500030517578,67.40116813552119
116.59999847412111,78.07273802511698
111.1999969482422,68.88195729810934
115.31999969482422,67.80970069849653
108.86000061035156,73.0928355027466
108.7699966430664,64.62323430690161
110.44000244140624,73.12437252727234
114.9499969482422,71.98432955045085
119.02999877929688,71.72816823730932
118.69000244140622,74.41120641480113
116.31999969482422,82.81193535793929
115.97000122070312,74.64281459406916
119.48999786376952,69.83518868593036
119.20999908447266,66.26421206872377
119.26000213623048,73.15504269168143
120.3000030517578,80.68960381472253
119.38999938964844,65.6804523824005
118.02999877929688,80.77607776207978
118.63999938964842,71.1367438816789
117.33999633789062,72.55658535382727
113.8499984741211,84.03515720518735
115.16999816894533,74.87218238820059
116.02999877929688,72.75992302486559
116.58999633789061,71.2597100940423
119.05000305175778,76.32142557379139
122.72000122070311,72.94321288855728
123.08000183105467,72.00063907116149
122.94000244140624,72.29662895958577
122.25000000000001,75.84511008315715
123.75,68.18610049071407
124.37999725341794,71.43488442148829
121.77999877929688,82.39053706648365
123.23999786376953,77.29415336257216
122.41000366210939,70.43673972373062
121.77999877929688,80.04013669792508
127.87999725341797,70.0945531400293
127.80999755859375,75.47633783400622
128.6999969482422,77.4286876135644
126.66000366210936,78.13630602202211
128.22999572753906,70.85227755216829
131.8800048828125,84.42591546158394
130.9600067138672,85.62328088780986
131.97000122070312,78.6964760186447
136.69000244140625,72.7315666029701
134.8699951171875,90.60933992734425
133.72000122070312,92.63038948182235
132.69000244140625,77.50092624141128
129.41000366210938,78.07852068370924
131.00999450683594,74.73138973235335
126.5999984741211,75.17564484442163
130.9199981689453,80.43963636245131
132.0500030517578,89.2812187865835
128.97999572753906,89.60445649276411
128.8000030517578,84.93114666750606
130.88999938964844,80.10977280364452
128.91000366210938,83.01246690638924
127.13999938964844,78.0232571021426
127.83000183105469,78.55826976148609
132.02999877929688,85.82899613382101
136.8699951171875,78.32815664790587
139.07000732421875,91.04024342443311
142.9199981689453,92.42232233311691
143.16000366210938,84.69207662696618
142.05999755859375,93.93514265883566
137.08999633789062,96.38824681564421
131.9600067138672,87.24403166855664
134.13999938964844,90.34292812356881
134.99000549316406,83.26990121704263
133.94000244140625,83.4787780882066
137.38999938964844,83.1497169369694
136.75999450683594,75.60734902807235
136.91000366210938,89.98147678900301
136.00999450683594,76.99333186515375
135.38999938964844,81.18960558878476
135.1300048828125,91.51455232680827
135.3699951171875,87.55874368107494
133.19000244140625,82.7343687016873
130.83999633789062,78.57376483099239
129.7100067138672,83.71184441911069
129.8699951171875,78.01143471880161
125.99999999999999,83.17023584481166
125.86000061035158,80.26411801478702
125.34999847412111,85.87529485728359
120.98999786376953,81.6940922863162
121.26000213623047,76.5405427902785
127.79000091552734,78.41785944329017
125.12000274658205,76.9630703499872
122.05999755859376,80.50819850883245
120.12999725341797,71.30695907975208
121.41999816894533,71.56571126209855
116.36000061035156,76.42798198282884
121.08999633789064,72.46482189617389
119.98000335693358,78.80050964249526
121.95999908447266,75.50162710495773
121.02999877929686,77.07479793266569
123.98999786376952,72.94168933817397
125.56999969482422,76.58868199027009
124.76000213623048,72.85414621106202
120.52999877929686,78.62920429646927
119.98999786376952,72.93304795701263
123.38999938964844,78.6387029552756
122.54000091552734,83.04901548187038
120.08999633789062,73.82179950264322
120.58999633789062,72.56735736139571
121.20999908447264,66.19768312346804
121.38999938964845,76.95958673087827
119.9000015258789,81.62944367407312
122.1500015258789,76.84473419332063
123.0,72.1650740466573
125.9000015258789,81.78928760879536
126.20999908447267,78.25584576026728
127.90000152587889,79.92563663558396
130.36000061035156,80.6395455300478
133.0,87.59325259996294
131.24000549316406,83.78275435056652
134.42999267578125,72.82635241875941
132.02999877929688,89.71901045297236
134.5,83.77346280680925
134.16000366210938,80.56628227039087
134.83999633789062,79.38528429926644
133.11000061035156,84.96892031329342
133.5,86.42461397205636
131.94000244140625,80.7923984075735
134.32000732421875,90.36493083812364
134.72000122070312,93.3086240971036
134.38999938964844,77.70060614738425
133.5800018310547,87.04127317945074
133.47999572753906,73.73615300930673
131.4600067138672,84.99367618051981
132.5399932861328,83.94428914725125
127.8499984741211,85.51565746954589
128.10000610351562,79.39493051588856
129.74000549316406,85.43651821898668
130.2100067138672,75.03575070203726
126.8499984741211,86.53239483583398
125.91000366210938,85.6111287717142
122.76999664306639,75.4397106768511
124.97000122070311,73.8107706642959
127.4499969482422,87.51935552821953
126.2699966430664,83.02676526290875
124.84999847412111,75.23059855589608
124.69000244140622,74.12073928602257
127.30999755859375,75.75214142998666
125.43000030517578,84.6576381833691
127.09999847412111,75.99457441826284
126.90000152587892,80.94727304629184
126.8499984741211,79.6058582768231
125.27999877929688,81.04084871977112
124.61000061035155,82.4846880604276
124.27999877929686,82.33330348840585
125.05999755859375,81.09908985138713
123.54000091552734,74.69534701684941
125.88999938964845,82.41700824524214
125.9000015258789,74.02159890686315
126.73999786376952,84.06838335598461
127.12999725341794,78.53173694166604
126.11000061035156,79.6951934597677
127.3499984741211,72.19609140053626
130.47999572753906,89.86314210081123
129.63999938964844,84.02771135552362
130.14999389648438,86.58420316642824
131.7899932861328,83.20111209103416
130.4600067138672,76.94980794799373
132.3000030517578,80.80737254369019
133.97999572753906,95.66333985338869
133.6999969482422,76.70072995292382
133.41000366210938,84.28921384134397
133.11000061035156,90.32761362005543
134.77999877929688,66.22143047171664
136.3300018310547,88.66237235931824
136.9600067138672,88.38194706880599
137.27000427246094,74.8078991054202
139.9600067138672,87.55989973879939
142.02000427246094,86.41594726635284
144.57000732421875,98.5770542637906
143.24000549316406,89.21373863732089
145.11000061035156,91.80300171907892
144.5,81.88524574845104
145.63999938964844,87.519822937213
149.14999389648438,80.69023459853511
148.47999572753906,92.73756789364177
146.38999938964844,90.92355838610831
142.4499969482422,98.0960819057273
146.14999389648438,92.32997729060423
145.39999389648438,97.66306674495723
