Open,High,Low,Close,Adj Close,Volume,Date,company_name
231.5800018310547,231.8184051513672,231.38499450683594,231.46240234375,231.46240234375,0,2024-10-17,AAPL
231.4600067138672,232.0800018310547,231.32009887695312,232.02999877929688,232.02999877929688,384796,2024-10-17,AAPL
232.02000427246094,232.10000610351562,231.86000061035156,232.07000732421875,232.07000732421875,371860,2024-10-17,AAPL
232.08929443359375,232.57000732421875,231.9969024658203,232.38800048828125,232.38800048828125,417543,2024-10-17,AAPL
232.3834991455078,232.52999877929688,232.1199951171875,232.4001007080078,232.4001007080078,285450,2024-10-17,AAPL
232.42999267578125,232.48989868164062,232.00999450683594,232.01609802246094,232.01609802246094,301938,2024-10-17,AAPL
232.04200744628906,232.08990478515625,231.58999633789062,231.7100067138672,231.7100067138672,332468,2024-10-17,AAPL
231.7100067138672,232.15640258789062,231.4709930419922,231.6300048828125,231.6300048828125,298765,2024-10-17,AAPL
231.6199951171875,231.67990112304688,231.3800048828125,231.4810028076172,231.4810028076172,226954,2024-10-17,AAPL
231.49000549316406,231.49000549316406,231.1999969482422,231.4199981689453,231.4199981689453,310854,2024-10-17,AAPL
231.42999267578125,231.61000061035156,231.3300018310547,231.35989379882812,231.35989379882812,210144,2024-10-17,AAPL
231.36500549316406,231.63999938964844,231.2899932861328,231.2899932861328,231.2899932861328,176545,2024-10-17,AAPL
231.25999450683594,231.89990234375,231.22999572753906,231.8699951171875,231.8699951171875,191914,2024-10-17,AAPL
231.86000061035156,232.02999877929688,231.80999755859375,231.97500610351562,231.97500610351562,215200,2024-10-17,AAPL
231.97999572753906,232.24000549316406,231.9781036376953,232.04989624023438,232.04989624023438,223209,2024-10-17,AAPL
232.0399932861328,232.2050018310547,231.95779418945312,232.1199951171875,232.1199951171875,196359,2024-10-17,AAPL
232.12139892578125,232.3209991455078,232.0709991455078,232.25999450683594,232.25999450683594,192367,2024-10-17,AAPL
232.25999450683594,232.4499969482422,232.1699981689453,232.33990478515625,232.33990478515625,283871,2024-10-17,AAPL
232.35000610351562,232.47000122070312,232.0500030517578,232.3780059814453,232.3780059814453,243276,2024-10-17,AAPL
232.3800048828125,232.4250030517578,232.08999633789062,232.09109497070312,232.09109497070312,210105,2024-10-17,AAPL
232.11500549316406,232.2100067138672,232.0500030517578,232.125,232.125,133950,2024-10-17,AAPL
232.1199951171875,232.22999572753906,232.09800720214844,232.11000061035156,232.11000061035156,157389,2024-10-17,AAPL
232.10000610351562,232.5500030517578,232.10000610351562,232.54620361328125,232.54620361328125,226059,2024-10-17,AAPL
232.5399932861328,232.8040008544922,232.22999572753906,232.27999877929688,232.27999877929688,289948,2024-10-17,AAPL
232.2899932861328,232.3800048828125,232.1300048828125,232.2313995361328,232.2313995361328,182126,2024-10-17,AAPL
232.23379516601562,232.30999755859375,232.0850067138672,232.21499633789062,232.21499633789062,164784,2024-10-17,AAPL
232.22999572753906,232.32000732421875,232.17320251464844,232.27999877929688,232.27999877929688,143940,2024-10-17,AAPL
232.27999877929688,232.36000061035156,232.14999389648438,232.3217010498047,232.3217010498047,130033,2024-10-17,AAPL
232.32919311523438,232.3300018310547,232.14500427246094,232.25,232.25,98481,2024-10-17,AAPL
232.24000549316406,232.25,232.02999877929688,232.1103973388672,232.1103973388672,129260,2024-10-17,AAPL
232.11000061035156,232.25999450683594,232.10000610351562,232.1999969482422,232.1999969482422,116458,2024-10-17,AAPL
232.2100067138672,232.375,232.1999969482422,232.33999633789062,232.33999633789062,139371,2024-10-17,AAPL
232.3350067138672,232.36419677734375,232.1699981689453,232.36000061035156,232.36000061035156,106300,2024-10-17,AAPL
232.35499572753906,232.36520385742188,232.20199584960938,232.32000732421875,232.32000732421875,87705,2024-10-17,AAPL
232.34800720214844,232.37989807128906,232.06500244140625,232.1761016845703,232.1761016845703,136878,2024-10-17,AAPL
232.19000244140625,232.5,232.07000732421875,232.42999267578125,232.42999267578125,281095,2024-10-17,AAPL
232.4199981689453,232.4897003173828,232.2899932861328,232.36000061035156,232.36000061035156,652475,2024-10-17,AAPL
232.36000061035156,232.49000549316406,232.26010131835938,232.48550415039062,232.48550415039062,145084,2024-10-17,AAPL
232.48500061035156,232.52999877929688,232.39280700683594,232.40499877929688,232.40499877929688,143482,2024-10-17,AAPL
232.40130615234375,232.44000244140625,232.3300018310547,232.39199829101562,232.39199829101562,108824,2024-10-17,AAPL
232.41000366210938,232.52999877929688,232.3800048828125,232.3874053955078,232.3874053955078,112880,2024-10-17,AAPL
232.39999389648438,232.5749969482422,232.3800048828125,232.57000732421875,232.57000732421875,161448,2024-10-17,AAPL
232.5800018310547,232.5800018310547,232.3699951171875,232.39999389648438,232.39999389648438,120716,2024-10-17,AAPL
232.39999389648438,232.5789031982422,232.3699951171875,232.5301055908203,232.5301055908203,134950,2024-10-17,AAPL
232.5500030517578,232.57000732421875,232.3800048828125,232.39999389648438,232.39999389648438,156572,2024-10-17,AAPL
232.39999389648438,232.4600067138672,232.3000030517578,232.3699951171875,232.3699951171875,163877,2024-10-17,AAPL
232.3699951171875,232.47999572753906,232.322998046875,232.42999267578125,232.42999267578125,166324,2024-10-17,AAPL
232.42999267578125,232.57000732421875,232.16000366210938,232.22999572753906,232.22999572753906,206015,2024-10-17,AAPL
232.2100067138672,232.2100067138672,231.66000366210938,231.67999267578125,231.67999267578125,291466,2024-10-17,AAPL
231.6750030517578,231.89999389648438,231.57000732421875,231.84500122070312,231.84500122070312,233596,2024-10-17,AAPL
231.8300018310547,231.85000610351562,231.46400451660156,231.48989868164062,231.48989868164062,724356,2024-10-17,AAPL
231.47999572753906,231.5399932861328,231.27499389648438,231.49899291992188,231.49899291992188,175335,2024-10-17,AAPL
231.5,231.6999969482422,231.4801025390625,231.5865020751953,231.5865020751953,187594,2024-10-17,AAPL
231.5800018310547,231.66119384765625,231.4499969482422,231.52999877929688,231.52999877929688,329075,2024-10-17,AAPL
231.52999877929688,231.72500610351562,231.3699951171875,231.7100067138672,231.7100067138672,158394,2024-10-17,AAPL
231.69639587402344,231.7100067138672,231.43499755859375,231.59849548339844,231.59849548339844,423622,2024-10-17,AAPL
231.60000610351562,231.80999755859375,231.52999877929688,231.72999572753906,231.72999572753906,162619,2024-10-17,AAPL
231.72999572753906,231.88999938964844,231.6999969482422,231.82000732421875,231.82000732421875,159427,2024-10-17,AAPL
231.80999755859375,232.11000061035156,231.8000030517578,232.10000610351562,232.10000610351562,240179,2024-10-17,AAPL
232.10000610351562,232.11000061035156,231.6999969482422,231.74459838867188,231.74459838867188,214440,2024-10-17,AAPL
231.73500061035156,231.88999938964844,231.7050018310547,231.87330627441406,231.87330627441406,164759,2024-10-17,AAPL
231.8699951171875,231.95989990234375,231.77499389648438,231.94000244140625,231.94000244140625,193441,2024-10-17,AAPL
231.94000244140625,232.0800018310547,231.88999938964844,231.9698944091797,231.9698944091797,171818,2024-10-17,AAPL
231.9499969482422,232.02999877929688,231.7899932861328,231.88999938964844,231.88999938964844,182029,2024-10-17,AAPL
231.88999938964844,231.91000366210938,231.75,231.7550048828125,231.7550048828125,166677,2024-10-17,AAPL
231.7550048828125,232.03990173339844,231.7100067138672,231.9499969482422,231.9499969482422,216593,2024-10-17,AAPL
231.9550018310547,232.02999877929688,231.66000366210938,231.77000427246094,231.77000427246094,743461,2024-10-17,AAPL
231.78500366210938,232.1999969482422,231.78500366210938,232.13999938964844,232.13999938964844,268373,2024-10-17,AAPL
232.1468963623047,232.1468963623047,231.94000244140625,231.97999572753906,231.97999572753906,251288,2024-10-17,AAPL
231.97000122070312,232.17999267578125,231.63999938964844,231.88999938964844,231.88999938964844,529001,2024-10-17,AAPL
231.88999938964844,232.3300018310547,231.66000366210938,232.25999450683594,232.25999450683594,1476963,2024-10-17,AAPL
235.8800048828125,236.0500030517578,234.5,234.9199981689453,234.9199981689453,9507040,2024-10-18,AAPL
234.89999389648438,235.10000610351562,234.02000427246094,234.1199951171875,234.1199951171875,1192741,2024-10-18,AAPL
234.11000061035156,235.1898956298828,234.0800018310547,234.9759063720703,234.9759063720703,756735,2024-10-18,AAPL
234.97500610351562,235.15989685058594,234.4600067138672,234.5200958251953,234.5200958251953,665303,2024-10-18,AAPL
234.52000427246094,235.35000610351562,234.52000427246094,235.22000122070312,235.22000122070312,709488,2024-10-18,AAPL
235.22500610351562,235.72000122070312,235.1999969482422,235.42999267578125,235.42999267578125,885510,2024-10-18,AAPL
235.42999267578125,235.87989807128906,235.35009765625,235.5,235.5,730670,2024-10-18,AAPL
235.49000549316406,235.7899932861328,235.36000061035156,235.7895965576172,235.7895965576172,545558,2024-10-18,AAPL
235.7899932861328,235.84860229492188,235.0800018310547,235.09500122070312,235.09500122070312,703401,2024-10-18,AAPL
235.1199951171875,235.1199951171875,234.84500122070312,234.9550018310547,234.9550018310547,491442,2024-10-18,AAPL
234.9600067138672,235.20989990234375,234.8800048828125,235.01280212402344,235.01280212402344,465448,2024-10-18,AAPL
235.0,235.08990478515625,234.63999938964844,234.77000427246094,234.77000427246094,585224,2024-10-18,AAPL
234.75999450683594,234.9199981689453,234.35000610351562,234.69500732421875,234.69500732421875,792691,2024-10-18,AAPL
234.69000244140625,234.87840270996094,234.60000610351562,234.83230590820312,234.83230590820312,289778,2024-10-18,AAPL
234.84500122070312,234.88999938964844,234.51499938964844,234.64999389648438,234.64999389648438,309467,2024-10-18,AAPL
234.6199951171875,234.76950073242188,234.57000732421875,234.61019897460938,234.61019897460938,241206,2024-10-18,AAPL
234.61000061035156,234.64999389648438,234.27499389648438,234.51010131835938,234.51010131835938,965824,2024-10-18,AAPL
234.52000427246094,234.8000030517578,234.40060424804688,234.69000244140625,234.69000244140625,323801,2024-10-18,AAPL
234.6999969482422,234.88999938964844,234.63999938964844,234.8300018310547,234.8300018310547,275314,2024-10-18,AAPL
234.83999633789062,235.0299072265625,234.6699981689453,234.97000122070312,234.97000122070312,323956,2024-10-18,AAPL
234.9600067138672,235.14999389648438,234.82000732421875,235.0198974609375,235.0198974609375,418181,2024-10-18,AAPL
235.00999450683594,235.07989501953125,234.91000366210938,234.9600067138672,234.9600067138672,207949,2024-10-18,AAPL
234.9600067138672,235.1199951171875,234.89999389648438,235.0,235.0,205601,2024-10-18,AAPL
234.99679565429688,235.07000732421875,234.94500732421875,235.0399932861328,235.0399932861328,226028,2024-10-18,AAPL
235.0399932861328,235.25,234.89999389648438,234.9499969482422,234.9499969482422,425695,2024-10-18,AAPL
234.964599609375,234.98500061035156,234.75,234.98500061035156,234.98500061035156,212677,2024-10-18,AAPL
234.98150634765625,235.0500030517578,234.85000610351562,234.9949951171875,234.9949951171875,1618283,2024-10-18,AAPL
235.0,235.0500030517578,234.91000366210938,234.9199981689453,234.9199981689453,143003,2024-10-18,AAPL
234.94000244140625,235.27999877929688,234.91000366210938,235.27000427246094,235.27000427246094,251697,2024-10-18,AAPL
235.27499389648438,235.33999633789062,234.91000366210938,235.02749633789062,235.02749633789062,236149,2024-10-18,AAPL
235.02000427246094,235.14999389648438,234.9499969482422,234.98500061035156,234.98500061035156,116905,2024-10-18,AAPL
234.97000122070312,235.0800018310547,234.92999267578125,234.96499633789062,234.96499633789062,144143,2024-10-18,AAPL
234.96499633789062,235.07000732421875,234.9499969482422,234.9600067138672,234.9600067138672,160910,2024-10-18,AAPL
234.95989990234375,235.02999877929688,234.90499877929688,235.02999877929688,235.02999877929688,458168,2024-10-18,AAPL
235.00999450683594,235.03500366210938,234.9149932861328,234.9149932861328,234.9149932861328,166891,2024-10-18,AAPL
234.91380310058594,235.0,234.860107421875,234.99000549316406,234.99000549316406,418785,2024-10-18,AAPL
234.99000549316406,235.0399932861328,234.94000244140625,235.00999450683594,235.00999450683594,177739,2024-10-18,AAPL
235.0,235.22999572753906,234.99009704589844,235.11000061035156,235.11000061035156,164172,2024-10-18,AAPL
235.11000061035156,235.24000549316406,234.9801025390625,235.19000244140625,235.19000244140625,226336,2024-10-18,AAPL
235.19020080566406,235.44009399414062,235.08999633789062,235.33999633789062,235.33999633789062,324933,2024-10-18,AAPL
235.32000732421875,235.45989990234375,235.30059814453125,235.40499877929688,235.40499877929688,176174,2024-10-18,AAPL
235.4199981689453,235.64500427246094,235.3699951171875,235.46400451660156,235.46400451660156,408761,2024-10-18,AAPL
235.46499633789062,235.7100067138672,235.3800048828125,235.6999969482422,235.6999969482422,239245,2024-10-18,AAPL
235.6999969482422,235.85000610351562,235.59500122070312,235.73500061035156,235.73500061035156,360929,2024-10-18,AAPL
235.75,235.7799072265625,235.5800018310547,235.593994140625,235.593994140625,210741,2024-10-18,AAPL
235.58999633789062,235.63999938964844,235.4105987548828,235.61500549316406,235.61500549316406,199519,2024-10-18,AAPL
235.610107421875,235.635498046875,235.25999450683594,235.33999633789062,235.33999633789062,259110,2024-10-18,AAPL
235.33999633789062,235.44000244140625,235.17999267578125,235.24000549316406,235.24000549316406,225839,2024-10-18,AAPL
235.24000549316406,235.2899932861328,235.1699981689453,235.2283935546875,235.2283935546875,243749,2024-10-18,AAPL
235.24000549316406,235.33999633789062,235.04159545898438,235.30499267578125,235.30499267578125,214723,2024-10-18,AAPL
235.30999755859375,235.5,235.30999755859375,235.3699951171875,235.3699951171875,175743,2024-10-18,AAPL
235.36500549316406,235.48849487304688,235.32009887695312,235.4600067138672,235.4600067138672,126032,2024-10-18,AAPL
235.4600067138672,235.53990173339844,235.4250030517578,235.4698944091797,235.4698944091797,171973,2024-10-18,AAPL
235.47000122070312,235.72000122070312,235.41000366210938,235.6479949951172,235.6479949951172,275558,2024-10-18,AAPL
235.63999938964844,235.66000366210938,235.30999755859375,235.64199829101562,235.64199829101562,223519,2024-10-18,AAPL
235.64500427246094,235.69000244140625,235.49169921875,235.64999389648438,235.64999389648438,166186,2024-10-18,AAPL
235.64500427246094,235.75,235.6199951171875,235.63499450683594,235.63499450683594,224475,2024-10-18,AAPL
235.63499450683594,235.68499755859375,235.5449981689453,235.68499755859375,235.68499755859375,175768,2024-10-18,AAPL
235.67999267578125,235.67999267578125,235.51400756835938,235.55999755859375,235.55999755859375,151290,2024-10-18,AAPL
235.55999755859375,235.7100067138672,235.4949951171875,235.52999877929688,235.52999877929688,168874,2024-10-18,AAPL
235.52499389648438,235.63999938964844,235.42999267578125,235.61000061035156,235.61000061035156,322776,2024-10-18,AAPL
235.61000061035156,235.61500549316406,235.51370239257812,235.53500366210938,235.53500366210938,107082,2024-10-18,AAPL
235.53500366210938,235.5800018310547,235.4499969482422,235.5399932861328,235.5399932861328,175237,2024-10-18,AAPL
235.5449981689453,235.61000061035156,235.46009826660156,235.47999572753906,235.47999572753906,155293,2024-10-18,AAPL
235.44940185546875,235.5399932861328,235.41000366210938,235.47000122070312,235.47000122070312,145427,2024-10-18,AAPL
235.47740173339844,235.61000061035156,235.47000122070312,235.55999755859375,235.55999755859375,192178,2024-10-18,AAPL
235.55499267578125,235.55499267578125,235.02999877929688,235.13999938964844,235.13999938964844,359273,2024-10-18,AAPL
235.1699981689453,235.29989624023438,235.02999877929688,235.24400329589844,235.24400329589844,308424,2024-10-18,AAPL
235.2449951171875,235.47999572753906,235.1999969482422,235.4149932861328,235.4149932861328,298430,2024-10-18,AAPL
235.41000366210938,235.43499755859375,235.17999267578125,235.2449951171875,235.2449951171875,215119,2024-10-18,AAPL
235.2449951171875,235.33999633789062,235.17669677734375,235.28500366210938,235.28500366210938,202465,2024-10-18,AAPL
235.28379821777344,235.39999389648438,235.27999877929688,235.3000030517578,235.3000030517578,169804,2024-10-18,AAPL
235.2899932861328,235.3000030517578,235.02000427246094,235.14999389648438,235.14999389648438,321439,2024-10-18,AAPL
235.13999938964844,235.25,235.00999450683594,235.07000732421875,235.07000732421875,290691,2024-10-18,AAPL
235.06109619140625,235.0699005126953,234.87010192871094,235.0200958251953,235.0200958251953,303809,2024-10-18,AAPL
235.02000427246094,235.05880737304688,234.90499877929688,234.9499969482422,234.9499969482422,315545,2024-10-18,AAPL
234.94000244140625,235.08999633789062,234.8000030517578,235.05499267578125,235.05499267578125,614398,2024-10-18,AAPL
235.0500030517578,235.19000244140625,234.91000366210938,234.97999572753906,234.97999572753906,1387729,2024-10-18,AAPL
234.4499969482422,235.5,234.4499969482422,234.9199981689453,234.9199981689453,2802096,2024-10-21,AAPL
234.91000366210938,235.30999755859375,234.75,234.97000122070312,234.97000122070312,532263,2024-10-21,AAPL
234.9199981689453,235.47999572753906,234.91000366210938,235.3300018310547,235.3300018310547,392376,2024-10-21,AAPL
235.3300018310547,235.48500061035156,235.00999450683594,235.17999267578125,235.17999267578125,381502,2024-10-21,AAPL
235.1699981689453,235.1999969482422,234.82000732421875,234.86549377441406,234.86549377441406,450954,2024-10-21,AAPL
234.83999633789062,235.1999969482422,234.8300018310547,235.17030334472656,235.17030334472656,523221,2024-10-21,AAPL
235.1750030517578,235.33999633789062,234.9550018310547,235.0050048828125,235.0050048828125,404773,2024-10-21,AAPL
235.00999450683594,235.41000366210938,234.99000549316406,235.27000427246094,235.27000427246094,428227,2024-10-21,AAPL
235.27000427246094,235.8699951171875,235.24000549316406,235.8699951171875,235.8699951171875,481819,2024-10-21,AAPL
235.8699951171875,235.99000549316406,235.7100067138672,235.82000732421875,235.82000732421875,508906,2024-10-21,AAPL
235.81500244140625,235.8300018310547,235.5800018310547,235.6699981689453,235.6699981689453,237535,2024-10-21,AAPL
235.66000366210938,235.68429565429688,235.4499969482422,235.6699981689453,235.6699981689453,216841,2024-10-21,AAPL
235.6699981689453,235.92990112304688,235.35000610351562,235.9145965576172,235.9145965576172,335359,2024-10-21,AAPL
235.91000366210938,236.08999633789062,235.6999969482422,235.7200927734375,235.7200927734375,364951,2024-10-21,AAPL
235.69000244140625,235.77999877929688,235.1699981689453,235.66580200195312,235.66580200195312,284870,2024-10-21,AAPL
235.6699981689453,235.75,235.1199951171875,235.56109619140625,235.56109619140625,361470,2024-10-21,AAPL
235.53500366210938,235.86849975585938,235.4600067138672,235.7899932861328,235.7899932861328,295890,2024-10-21,AAPL
235.80999755859375,236.0399932861328,235.7449951171875,235.8800048828125,235.8800048828125,336810,2024-10-21,AAPL
235.8800048828125,236.10000610351562,235.7519989013672,235.81500244140625,235.81500244140625,1168354,2024-10-21,AAPL
235.8000030517578,235.9199981689453,235.26499938964844,235.26499938964844,235.26499938964844,391181,2024-10-21,AAPL
235.25010681152344,235.6199951171875,235.1699981689453,235.52000427246094,235.52000427246094,344810,2024-10-21,AAPL
235.49000549316406,235.52999877929688,235.36000061035156,235.4969940185547,235.4969940185547,192017,2024-10-21,AAPL
235.49000549316406,235.5399932861328,235.35000610351562,235.38499450683594,235.38499450683594,222965,2024-10-21,AAPL
235.38499450683594,235.61529541015625,235.2801055908203,235.4199981689453,235.4199981689453,1210850,2024-10-21,AAPL
235.39999389648438,235.57000732421875,235.28500366210938,235.45750427246094,235.45750427246094,201785,2024-10-21,AAPL
235.45919799804688,235.7100067138672,235.4300994873047,235.6999969482422,235.6999969482422,180424,2024-10-21,AAPL
235.69000244140625,235.79969787597656,235.5323944091797,235.63999938964844,235.63999938964844,223118,2024-10-21,AAPL
235.63380432128906,235.92999267578125,235.60000610351562,235.83999633789062,235.83999633789062,738545,2024-10-21,AAPL
235.84359741210938,236.27999877929688,235.83999633789062,236.11000061035156,236.11000061035156,433956,2024-10-21,AAPL
236.1199951171875,236.4591064453125,236.1199951171875,236.24000549316406,236.24000549316406,752604,2024-10-21,AAPL
236.22999572753906,236.5800018310547,236.22999572753906,236.41000366210938,236.41000366210938,383541,2024-10-21,AAPL
236.41000366210938,236.4398956298828,236.14010620117188,236.17999267578125,236.17999267578125,204581,2024-10-21,AAPL
236.19500732421875,236.24000549316406,235.94009399414062,236.1649932861328,236.1649932861328,174401,2024-10-21,AAPL
236.16650390625,236.28860473632812,236.16650390625,236.27639770507812,236.27639770507812,175428,2024-10-21,AAPL
236.27999877929688,236.60499572753906,236.27000427246094,236.55999755859375,236.55999755859375,269606,2024-10-21,AAPL
236.5500030517578,236.55999755859375,236.22999572753906,236.27999877929688,236.27999877929688,177729,2024-10-21,AAPL
236.3000030517578,236.40499877929688,236.243896484375,236.36500549316406,236.36500549316406,140276,2024-10-21,AAPL
236.3800048828125,236.38999938964844,236.13999938964844,236.17599487304688,236.17599487304688,639235,2024-10-21,AAPL
236.1959991455078,236.23989868164062,236.11399841308594,236.2382049560547,236.2382049560547,233979,2024-10-21,AAPL
236.23500061035156,236.33779907226562,236.13499450683594,236.28500366210938,236.28500366210938,126387,2024-10-21,AAPL
236.27999877929688,236.5399932861328,236.27000427246094,236.5,236.5,178791,2024-10-21,AAPL
236.5,236.57000732421875,236.42010498046875,236.50999450683594,236.50999450683594,161064,2024-10-21,AAPL
